ID_Candidato,Nombre,Año,Agrupacion,Categoria,Cargo,Electo
ALBERTO DI GREGORIO JORGE,"DI GREGORIO, JORGE ALBERTO",2010,Nuevo San Lorenzo,Fiscalizadora,,NO
ELBA HERNANDO MARGARITA,"HERNANDO, ELBA MARGARITA",2010,Grandeza Azulgrana,Asamblea,5,NO
ELBA HERNANDO MARGARITA,"HERNANDO, ELBA MARGARITA",2010,Grandeza Azulgrana,Fiscalizadora,,NO
ALBERTO CAPALBO JULIO,"CAPALBO, JULIO ALBERTO",2010,Mas San Lorenzo,Asamblea,5,NO
ALBERTO CAPALBO JULIO,"CAPALBO, JULIO ALBERTO",2010,Mas San Lorenzo,Fiscalizadora,,NO
DOMINGO GALEAZZO VICENTE,"GALEAZZO, VICENTE DOMINGO",2007,Frente San Lorenzo,Asamblea,1,SI
RIBAS ROBERTO,"RIBAS, ROBERTO",2007,Progreso Azulgrana,Asamblea,1,SI
RIBAS ROBERTO,"RIBAS, ROBERTO",2010,Vamos San Lorenzo,Comisión Directiva,,SI
RIBAS ROBERTO,"RIBAS, ROBERTO",2004,Dignidad por San Lorenzo,Comisión Directiva,,NO
RIBAS ROBERTO,"RIBAS, ROBERTO",2004,Unidos por San Lorenzo,Asamblea,,SI
JOSE LUIS TORREGROSA,"TORREGROSA, JOSE LUIS",2007,Progreso Azulgrana,Asamblea,2,SI
JOSE LUIS TORREGROSA,"TORREGROSA, JOSE LUIS",2004,Unidos por San Lorenzo,Asamblea,35,SI
CARMELO PIZARRO VICENTE,"PIZARRO, CARMELO VICENTE",2007,Unidos por San Lorenzo,Asamblea,3,SI
FABIAN LLENERA MARCELO,"LLENERA, FABIAN MARCELO",2007,Progreso Azulgrana,Asamblea,3,SI
HORACIO JORGE SANTISO,"SANTISO, HORACIO JORGE",2007,Frente San Lorenzo,Asamblea,4,SI
ALEJANDRO CULTURANO GUSTAVO R,"R. CULTURANO, GUSTAVO ALEJANDRO",2007,Progreso Azulgrana,Asamblea,4,SI
ANTONIO BERDINAS MARIO,"BERDIÑAS, ANTONIO MARIO",2007,Unidos por San Lorenzo,Asamblea,5,NO
FEDERICO ZAMORA,"ZAMORA, FEDERICO",2007,Frente San Lorenzo,Asamblea,5,SI
FEDERICO ZAMORA,"ZAMORA, FEDERICO",1998,San Lorenzo para Todos,Comisión Directiva,Vice-Presidente,NO
GARCIA JORGE,"GARCIA, JORGE",2007,Frente San Lorenzo,Asamblea,6,SI
GARCIA JORGE,"GARCIA, JORGE",2001,Unidad Azulgrana,Comisión Directiva,Vice-Presidente,NO
GARCIA JORGE,"GARCIA, JORGE",2004,San Lorenzo para Todos,Comisión Directiva,,NO
ANGEL ENRIQUE LOPEZ,"LOPEZ, ANGEL ENRIQUE",2007,Frente San Lorenzo,Asamblea,7,SI
ANGEL ANIBAL FORTINO,"FORTIÑO, ANIBAL ANGEL",2007,Unidos por San Lorenzo,Asamblea,8,SI
ANGEL ANIBAL FORTINO,"FORTIÑO, ANIBAL ANGEL",2004,Unidos por San Lorenzo,Asamblea,,SI
ITALO JOSE MASSA,"MASSA, ITALO JOSE",2007,Unidos por San Lorenzo,Asamblea,9,SI
ITALO JOSE MASSA,"MASSA, ITALO JOSE",2004,Unidos por San Lorenzo,Asamblea,8,SI
CARLOS CAVAGNARO JUAN,"CAVAGNARO, JUAN CARLOS",2007,Progreso Azulgrana,Asamblea,9,SI
CARLOS CAVAGNARO JUAN,"CAVAGNARO, JUAN CARLOS",2004,Unidos por San Lorenzo,Asamblea,18,NO
JORGE VICENTE VILAS,"VILAS, VICENTE JORGE",2007,Unidos por San Lorenzo,Asamblea,11,SI
JORGE VICENTE VILAS,"VILAS, VICENTE JORGE",2004,Unidos por San Lorenzo,Asamblea,10,SI
LANATTA RICARDO RODOLFO,"LANATTA, RODOLFO RICARDO",2007,Frente San Lorenzo,Asamblea,12,SI
COSTA EMILIO,"COSTA, EMILIO",2007,Frente San Lorenzo,Asamblea,13,SI
BAUTISTA JUAN RODRIGUEZ,"RODRIGUEZ, JUAN BAUTISTA",2007,Unidos por San Lorenzo,Asamblea,14,SI
BAUTISTA JUAN RODRIGUEZ,"RODRIGUEZ, JUAN BAUTISTA",2004,Unidos por San Lorenzo,Asamblea,13,SI
BUCCINO OSVALDO,"BUCCINO, OSVALDO",2007,Unidos por San Lorenzo,Asamblea,17,SI
BUCCINO OSVALDO,"BUCCINO, OSVALDO",2004,Unidos por San Lorenzo,Asamblea,16,SI
DANIEL JORGE MASSIRONI,"MASSIRONI, DANIEL JORGE",2007,Unidos por San Lorenzo,Asamblea,18,SI
DANIEL JORGE MASSIRONI,"MASSIRONI, DANIEL JORGE",2004,Unidos por San Lorenzo,Asamblea,,SI
DACAL GUMERSINDO,"GUMERSINDO, DACAL",2007,Unidos por San Lorenzo,Asamblea,19,SI
DACAL GUMERSINDO,"GUMERSINDO, DACAL",2004,Unidos por San Lorenzo,Asamblea,,SI
CARLOS DE JUAN MARCO,"DE MARCO, JUAN CARLOS",2007,Unidos por San Lorenzo,Asamblea,22,NO
CARLOS DE JUAN MARCO,"DE MARCO, JUAN CARLOS",2004,Unidos por San Lorenzo,Asamblea,28,NO
ALBERTO CARLOS RIERA,"RIERA, CARLOS ALBERTO",2007,Unidos por San Lorenzo,Asamblea,25,SI
ALBERTO CARLOS RIERA,"RIERA, CARLOS ALBERTO",2004,Unidos por San Lorenzo,Asamblea,23,SI
BOCCALATTE OMAR RUBEN,"BOCCALATTE, RUBEN OMAR",2007,Unidos por San Lorenzo,Asamblea,26,SI
DANIEL DANILOV JORGE,"DANILOV, DANIEL JORGE",2007,Unidos por San Lorenzo,Asamblea,27,SI
DANIEL DANILOV JORGE,"DANILOV, DANIEL JORGE",2004,Unidos por San Lorenzo,Asamblea,25,SI
ALLIEVI IGNACIO JAVIER,"ALLIEVI, JAVIER IGNACIO",2007,Unidos por San Lorenzo,Asamblea,28,SI
ALLIEVI IGNACIO JAVIER,"ALLIEVI, JAVIER IGNACIO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 9,NO
ALLIEVI IGNACIO JAVIER,"ALLIEVI, JAVIER IGNACIO",2023,Boedo en Accion,Comisión Directiva,,SI
ALLIEVI IGNACIO JAVIER,"ALLIEVI, JAVIER IGNACIO",2010,Boedo en Accion,Comisión Directiva,,NO
ATILIO URTIAGA VICTOR,"URTIAGA, VICTOR ATILIO",2007,Unidos por San Lorenzo,Asamblea,31,SI
ALBERTO CARLOS LOPEZ,"LOPEZ, CARLOS ALBERTO",2007,Unidos por San Lorenzo,Asamblea,32,SI
ALBERTO CARLOS LOPEZ,"LOPEZ, CARLOS ALBERTO",2004,Unidos por San Lorenzo,Asamblea,36,SI
NATALI NOBERTO,"NATALI, NOBERTO",2007,Unidos por San Lorenzo,Asamblea,34,NO
CORNEJO EDUARDO PAULUCCI,"PAULUCCI CORNEJO, EDUARDO",2007,Unidos por San Lorenzo,Fiscalizadora,1,NO
CORNEJO EDUARDO PAULUCCI,"PAULUCCI CORNEJO, EDUARDO",2004,San Lorenzo para Todos,Fiscalizadora,1,SI
FRAIMAN JORGE LUIS,"FRAIMAN, JORGE LUIS",2007,Unidos por San Lorenzo,Fiscalizadora,3,NO
FRAIMAN JORGE LUIS,"FRAIMAN, JORGE LUIS",2004,San Lorenzo para Todos,Fiscalizadora,3,NO
ARNOLDO DER VAN ZEE,"VAN DER ZEE, ARNOLDO",2007,Unidos por San Lorenzo,Fiscalizadora,4,NO
ARNOLDO DER VAN ZEE,"VAN DER ZEE, ARNOLDO",2004,San Lorenzo para Todos,Fiscalizadora,4,NO
BELLOTTI MARIO,"BELLOTTI, MARIO",2007,Unidos por San Lorenzo,Fiscalizadora,5,NO
BELLOTTI MARIO,"BELLOTTI, MARIO",2004,San Lorenzo para Todos,Fiscalizadora,5,NO
HECTOR SLUGA,"SLUGA, HECTOR",2004,De Nuevo San Lorenzo,Comisión Directiva,Presidente,NO
HECTOR SLUGA,"SLUGA, HECTOR",2007,Frente San Lorenzo,Comisión Directiva,,NO
HERNAN MARTIN SAN,"SAN MARTIN, HERNAN",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 1,NO
FERNANDO SANTOS,"SANTOS, FERNANDO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 2,NO
FERNANDO SANTOS,"SANTOS, FERNANDO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 10,NO
HERNAN SEOANE,"SEOANE, HERNAN",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 4,NO
TRIGO VICTOR,"TRIGO, VICTOR",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 6,NO
GOSSO LUIS,"GOSSO, LUIS",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 7,NO
GOSSO LUIS,"GOSSO, LUIS",2010,Vamos San Lorenzo,Comisión Directiva,,SI
AGUSTIN SANCHEZ,"SANCHEZ, AGUSTIN",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 8,NO
GUSTAVO LAVILLE,"LAVILLE, GUSTAVO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 10,NO
AVELLA RUBEN,"AVELLA, RUBEN",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 11,NO
ANGEL LOPEZ,"LOPEZ, ANGEL",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 13,NO
EIRAS ENRIQUE GONZALEZ,"GONZALEZ EIRAS, ENRIQUE",2004,Unidos por San Lorenzo,Comisión Directiva,Vocal 13,NO
FERNANDO GONZALO LASTRA,"GONZALO LASTRA, FERNANDO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 14,NO
GUSTAVO MARMESHTEIN MIYAR,"MARMESHTEIN MIYAR, GUSTAVO",2004,Unidos por San Lorenzo,Comisión Directiva,Vocal 14,NO
LANATTA RODOLFO,"LANATTA, RODOLFO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 15,NO
GUIDO MOSQUEIRA,"MOSQUEIRA, GUIDO",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 16,NO
GUIDO MOSQUEIRA,"MOSQUEIRA, GUIDO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 11,NO
JORGE PASTORINO,"PASTORINO, JORGE",2004,Unidos por San Lorenzo,Comisión Directiva,Vocal 16,NO
PERETTA ROQUE,"PERETTA, ROQUE",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 17,NO
MARCOLINO OSCAR,"MARCOLINO, OSCAR",2004,Unidos por San Lorenzo,Comisión Directiva,Vocal 17,NO
FIORENZA LUIS,"FIORENZA, LUIS",2004,De Nuevo San Lorenzo,Comisión Directiva,Vocal 18,NO
HORACIO JOSE SANTISO,"SANTISO, HORACIO JOSE",2004,Unidos por San Lorenzo,Comisión Directiva,Vocal 18,NO
ALEJANDRO EGLIS,"EGLIS, ALEJANDRO",2004,De Nuevo San Lorenzo,Asamblea,1,SI
ALBERTO GUIL,"GUIL, ALBERTO",2004,Unidos por San Lorenzo,Asamblea,1,SI
ALBERTO GUIL,"GUIL, ALBERTO",2001,Unidos por San Lorenzo,Comisión Directiva,Presidente,SI
JUAN PABLO SPERANZA,"SPERANZA, JUAN PABLO",2004,Grandeza Azulgrana,Asamblea,1,NO
RICARDO ROMERO,"ROMERO, RICARDO",2004,Dignidad por San Lorenzo,Asamblea,1,SI
KONDRATIUK PEDRO,"KONDRATIUK, PEDRO",2004,Unidos por San Lorenzo,Asamblea,2,SI
KONDRATIUK PEDRO,"KONDRATIUK, PEDRO",2007,Unidos por San Lorenzo,Comisión Directiva,,SI
CARLOS VITA,"VITA, CARLOS",2004,San Lorenzo para Todos,Asamblea,2,SI
GUERRA NESTOR,"GUERRA, NESTOR",2004,Grandeza Azulgrana,Asamblea,2,SI
FERNANDO LOPEZ,"LOPEZ, FERNANDO",2004,Dignidad por San Lorenzo,Asamblea,2,SI
MELGAR MIGUEL,"MELGAR, MIGUEL",2004,De Nuevo San Lorenzo,Asamblea,3,SI
LORENZO NORBERTO,"LORENZO, NORBERTO",2004,Unidos por San Lorenzo,Asamblea,3,SI
ALBERTO DEAN,"DEAN, ALBERTO",2004,Dignidad por San Lorenzo,Asamblea,3,SI
NORBERTO ZACCARO,"ZACCARO, NORBERTO",2004,Unidos por San Lorenzo,Asamblea,4,SI
HORACIO ROSAMO,"ROSAMO, HORACIO",2004,San Lorenzo para Todos,Asamblea,4,SI
DONNARUMMA OSVALDO,"DONNARUMMA, OSVALDO",2004,Grandeza Azulgrana,Asamblea,4,NO
GARCIA RICARDO,"GARCIA, RICARDO",2004,Dignidad por San Lorenzo,Asamblea,5,SI
CANEVARO CARLOS JUAN,"CANEVARO, JUAN CARLOS",2004,De Nuevo San Lorenzo,Asamblea,6,NO
CANEVARO CARLOS JUAN,"CANEVARO, JUAN CARLOS",2007,Frente San Lorenzo,Comisión Directiva,,NO
FERNANDEZ JULIO TORRES,"FERNANDEZ TORRES, JULIO",2004,San Lorenzo para Todos,Asamblea,6,SI
JOSE MARAGO,"MARAGO, JOSE",2004,Grandeza Azulgrana,Asamblea,6,NO
DANIEL PRADO,"PRADO, DANIEL",2004,De Nuevo San Lorenzo,Asamblea,7,NO
ANIBAL FORTINO,"FORTINO, ANIBAL",2004,Unidos por San Lorenzo,Asamblea,7,NO
ALDO RIOLFI,"RIOLFI, ALDO",2004,Grandeza Azulgrana,Asamblea,7,NO
ALBERTI CARLOS JUAN,"ALBERTI, JUAN CARLOS",2004,Dignidad por San Lorenzo,Asamblea,7,NO
CARLOS PENELLO,"PENELLO, CARLOS",2004,De Nuevo San Lorenzo,Asamblea,8,NO
PESARESI RINA,"PESARESI, RINA",2004,San Lorenzo para Todos,Asamblea,8,SI
ANTONIO PRADO,"PRADO, ANTONIO",2004,Grandeza Azulgrana,Asamblea,8,NO
ARGENTO JUAN,"ARGENTO, JUAN",2004,Dignidad por San Lorenzo,Asamblea,8,NO
ANDRES MANGAS,"MANGAS, ANDRES",2004,De Nuevo San Lorenzo,Asamblea,9,NO
ALEJANDRO DE OYARBIDE,"DE OYARBIDE, ALEJANDRO",2004,Unidos por San Lorenzo,Asamblea,9,SI
CENTENARO NESTOR,"CENTENARO, NESTOR",2004,Grandeza Azulgrana,Asamblea,9,NO
MARCOS SEHINKMAN,"SEHINKMAN, MARCOS",2004,Dignidad por San Lorenzo,Asamblea,9,NO
FIURATTI MARTIN,"FIURATTI, MARTIN",2004,De Nuevo San Lorenzo,Asamblea,10,NO
FERNANDEZ LEONARDO,"FERNANDEZ, LEONARDO",2004,San Lorenzo para Todos,Asamblea,10,SI
ALBERTO SOTTILE,"SOTTILE, ALBERTO",2004,Grandeza Azulgrana,Asamblea,10,NO
ENRIQUE GODOY,"GODOY, ENRIQUE",2004,Unidos por San Lorenzo,Asamblea,11,SI
BRUZZECE CARLOS JOSE,"BRUZZECE, JOSE CARLOS",2004,Unidos por San Lorenzo,Asamblea,17,NO
MAS MIGUEL,"MAS, MIGUEL",2004,Unidos por San Lorenzo,Asamblea,24,SI
ANTONIO BERDINAS,"BERDIÑAS, ANTONIO",2004,Unidos por San Lorenzo,Asamblea,26,NO
DANIEL MASSINORI,"MASSINORI, DANIEL",2004,Unidos por San Lorenzo,Asamblea,27,NO
DACAL GUMERCINDO,"DACAL, GUMERCINDO",2004,Unidos por San Lorenzo,Asamblea,29,NO
GARGIULO HORACIO,"GARGIULO, HORACIO",2004,Unidos por San Lorenzo,Asamblea,30,SI
NATALI ROBERTO,"NATALI, ROBERTO",2004,Unidos por San Lorenzo,Asamblea,31,NO
ELBA HERNANDO,"HERNANDO, ELBA",2004,De Nuevo San Lorenzo,Fiscalizadora,1,NO
DE MIGUEL PEDRO,"DE MIGUEL, PEDRO",2004,Unidos por San Lorenzo,Fiscalizadora,1,SI
DE MIGUEL PEDRO,"DE MIGUEL, PEDRO",2007,Unidos por San Lorenzo,Fiscalizadora,,SI
ALBERTO LOPEZ,"LOPEZ, ALBERTO",2004,Grandeza Azulgrana,Fiscalizadora,1,NO
JOEL SONORA,"SOÑORA, JOEL",2004,Unidos por San Lorenzo,Fiscalizadora,2,SI
CARLOS MANGIORATTI,"MANGIORATTI, CARLOS",2004,Grandeza Azulgrana,Fiscalizadora,2,NO
DOMINGO TALLARICO,"TALLARICO, DOMINGO",2004,Dignidad por San Lorenzo,Fiscalizadora,2,NO
EDUARDO NOGUEIRA,"NOGUEIRA, EDUARDO",2004,De Nuevo San Lorenzo,Fiscalizadora,3,NO
MARCELO ZAIN,"ZAIN, MARCELO",2004,Grandeza Azulgrana,Fiscalizadora,3,NO
DODARO ERNESTO,"DODARO, ERNESTO",2004,De Nuevo San Lorenzo,Fiscalizadora,4,NO
CARLOS DELMORO JUAN,"DELMORO, JUAN CARLOS",2004,Unidos por San Lorenzo,Fiscalizadora,4,NO
FRANCISCO RODI,"RODI, FRANCISCO",2004,Grandeza Azulgrana,Fiscalizadora,4,NO
EDUARDO MEDINA,"MEDINA, EDUARDO",2004,Dignidad por San Lorenzo,Fiscalizadora,4,NO
EDUARDO MEDINA,"MEDINA, EDUARDO",2004,Dignidad por San Lorenzo,Comisión Directiva,,NO
FRANCISCO RANIELLI,"RANIELLI, FRANCISCO",2004,Unidos por San Lorenzo,Fiscalizadora,5,NO
JOSE MADEIRA,"MADEIRA, JOSE",2004,Grandeza Azulgrana,Fiscalizadora,5,NO
BALDIZZONE MARCELO,"BALDIZZONE, MARCELO",2004,Dignidad por San Lorenzo,Fiscalizadora,5,NO
FERNANDO MIELE,"MIELE, FERNANDO",2001,Nuevo Rumbo San Lorencista,Comisión Directiva,Presidente,SI
FERNANDO MIELE,"MIELE, FERNANDO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Presidente,NO
ALESSANDRO CARLOS D EDUARDO,"D'ALESSANDRO, CARLOS EDUARDO",2001,Unidad Azulgrana,Comisión Directiva,Presidente,NO
HUMBERTO MORELLO SANTOS,"MORELLO, SANTOS HUMBERTO",2001,La Casa del Vitalicio,Comisión Directiva,Presidente,NO
RAFAEL SAVINO,"SAVINO, RAFAEL",2001,Unidos por San Lorenzo,Comisión Directiva,Vice-Presidente,SI
RAFAEL SAVINO,"SAVINO, RAFAEL",2007,Unidos por San Lorenzo,Comisión Directiva,,SI
RAFAEL SAVINO,"SAVINO, RAFAEL",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
ALBERTO ELIAS ZAIN,"ZAIN, ELIAS ALBERTO",2001,La Casa del Vitalicio,Comisión Directiva,Vice-Presidente,NO
DAFFINOTI NESTOR,"DAFFINOTI, NESTOR",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 1,SI
DAFFINOTI NESTOR,"DAFFINOTI, NESTOR",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
HECTOR JORGE ROMANO,"ROMANO, JORGE HECTOR",2001,Unidad Azulgrana,Comisión Directiva,Vocal 1,NO
OSCAR SAIZ VICENTE,"SAIZ, OSCAR VICENTE",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 1,NO
CARLOS DATRIA,"DATRIA, CARLOS",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 2,SI
CARLOS DATRIA,"DATRIA, CARLOS",2010,Vamos San Lorenzo,Comisión Directiva,,SI
CARLOS DATRIA,"DATRIA, CARLOS",2004,Dignidad por San Lorenzo,Comisión Directiva,,NO
OSVALDO VAICIULIS VICENTE,"VAICIULIS, OSVALDO VICENTE",2001,Unidad Azulgrana,Comisión Directiva,Vocal 2,NO
FABIAN GARCIA OSCAR,"GARCIA, FABIAN OSCAR",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 2,NO
CARLOS JUAN NAVARRO,"NAVARRO, JUAN CARLOS",2001,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 3,NO
HECTOR MARTIN SAN VALENTIN,"SAN MARTIN, VALENTIN HECTOR",2001,Unidad Azulgrana,Comisión Directiva,Vocal 3,NO
JULIO PASSARELLI,"PASSARELLI, JULIO",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 4,NO
BERNAL JOSE LUIS,"BERNAL, JOSE LUIS",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 4,NO
CARLOS JUAN TEMEZ,"TEMEZ, JUAN CARLOS",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 5,SI
CARLOS JUAN TEMEZ,"TEMEZ, JUAN CARLOS",2007,Proyecto Azulgrana,Comisión Directiva,,SI
CARLOS JUAN TEMEZ,"TEMEZ, JUAN CARLOS",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
ANTONIO FILIPPETTI JORGE,"FILIPPETTI, JORGE ANTONIO",2001,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 5,NO
ALIVERTI BUGALLO CARLOS JUAN,"ALIVERTI BUGALLO, JUAN CARLOS",2001,Unidad Azulgrana,Comisión Directiva,Vocal 5,NO
HECTOR VIESCA,"VIESCA, HECTOR",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 6,SI
HECTOR VIESCA,"VIESCA, HECTOR",2007,Unidos por San Lorenzo,Comisión Directiva,,SI
HECTOR VIESCA,"VIESCA, HECTOR",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
ALIANO RICARDO SERGIO,"ALIANO, SERGIO RICARDO",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 6,NO
BERNARSCHINA HECTOR,"BERNARSCHINA, HECTOR",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 7,NO
GONZALEZ NESTOR,"GONZALEZ, NESTOR",2001,Unidad Azulgrana,Comisión Directiva,Vocal 7,NO
GONZALEZ NESTOR,"GONZALEZ, NESTOR",2010,Nuevo San Lorenzo,Comisión Directiva,,NO
GONZALEZ NESTOR,"GONZALEZ, NESTOR",2004,San Lorenzo para Todos,Comisión Directiva,,NO
LOPEZ LUIS,"LOPEZ, LUIS",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 8,SI
LOPEZ LUIS,"LOPEZ, LUIS",2010,Vamos San Lorenzo,Comisión Directiva,,SI
LOPEZ LUIS,"LOPEZ, LUIS",2004,Dignidad por San Lorenzo,Comisión Directiva,,SI
ALDREY JORGE,"ALDREY, JORGE",2001,Unidad Azulgrana,Comisión Directiva,Vocal 8,NO
ALDREY JORGE,"ALDREY, JORGE",2010,Vamos San Lorenzo,Comisión Directiva,,SI
ALDREY JORGE,"ALDREY, JORGE",2004,San Lorenzo para Todos,Comisión Directiva,,SI
MATAS MIGUEL,"MATAS, MIGUEL",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 9,SI
MATAS MIGUEL,"MATAS, MIGUEL",2007,Unidos por San Lorenzo,Comisión Directiva,,SI
MATAS MIGUEL,"MATAS, MIGUEL",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
DIAZ JOSE JUAN,"DIAZ, JUAN JOSE",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 9,NO
LARRANDART NESTOR,"LARRANDART, NESTOR",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 10,SI
LARRANDART NESTOR,"LARRANDART, NESTOR",2010,Vamos San Lorenzo,Comisión Directiva,,SI
LARRANDART NESTOR,"LARRANDART, NESTOR",2004,Dignidad por San Lorenzo,Comisión Directiva,,SI
GRINBERG ISAIAS RAUL,"GRINBERG, RAUL ISAIAS",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 10,NO
MORELLO OSCAR ROBERTO,"MORELLO, ROBERTO OSCAR",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 11,NO
GUILLERMO ZOPPI,"ZOPPI, GUILLERMO",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 12,SI
GUILLERMO ZOPPI,"ZOPPI, GUILLERMO",2010,Nuevo San Lorenzo,Comisión Directiva,,NO
GUILLERMO ZOPPI,"ZOPPI, GUILLERMO",2007,Unidos por San Lorenzo,Comisión Directiva,,SI
GUILLERMO ZOPPI,"ZOPPI, GUILLERMO",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
HORACIO SANTISO,"SANTISO, HORACIO",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 13,SI
EZEIZA MARCELO OSCAR,"EZEIZA, MARCELO OSCAR",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 13,NO
ENRIQUE GONZALEZ,"GONZALEZ, ENRIQUE",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 14,NO
PIETRUSEWICZ RICARDO,"PIETRUSEWICZ, RICARDO",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 14,NO
GUSTAVO MIYAR,"MIYAR, GUSTAVO",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 15,NO
GUSTAVO MIYAR,"MIYAR, GUSTAVO",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
BRONDO JOSE,"BRONDO, JOSE",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 16,NO
ALBERTO CASTRO CURSI JOSE,"CURSI CASTRO, ALBERTO JOSE",2001,Unidad Azulgrana,Comisión Directiva,Vocal 16,NO
AUGUSTO GRILLO MARIANO,"GRILLO, MARIANO AUGUSTO",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 16,NO
ADOLFO BOTTE,"BOTTE, ADOLFO",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 17,NO
MANUEL ROBERTO TEVES,"TEVES, MANUEL ROBERTO",2001,Unidad Azulgrana,Comisión Directiva,Vocal 17,NO
HECTOR RODRIGUEZ,"RODRIGUEZ, HECTOR",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 17,NO
DANIEL GONZALEZ,"GONZALEZ, DANIEL",2001,Unidos por San Lorenzo,Comisión Directiva,Vocal 18,NO
AMOR GONZALEZ HECTOR,"GONZALEZ, AMOR HECTOR",2001,Unidad Azulgrana,Comisión Directiva,Vocal 18,NO
CAETANO MARIA TABOAS,"TABOAS CAETANO, MARIA",2001,La Casa del Vitalicio,Comisión Directiva,Vocal 18,NO
GALEAZZO VICENTE,"GALEAZZO, VICENTE",1998,San Lorenzo para Todos,Comisión Directiva,Presidente,NO
GALEAZZO VICENTE,"GALEAZZO, VICENTE",2004,Unidos por San Lorenzo,Comisión Directiva,,SI
EDUARDO IGNOTO,"IGNOTO, EDUARDO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vice-Presidente,NO
EDUARDO IGNOTO,"IGNOTO, EDUARDO",2010,Grandeza Azulgrana,Comisión Directiva,,NO
ALBERTO CARRASCO,"CARRASCO, ALBERTO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 1,NO
CHICOTE OSCAR,"CHICOTE, OSCAR",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 2,NO
CARLOS SEGURA,"SEGURA, CARLOS",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 3,NO
JORGE OLIVETTO,"OLIVETTO, JORGE",1998,San Lorenzo para Todos,Comisión Directiva,Vocal 3,NO
BERNAL EDUARDO,"BERNAL, EDUARDO",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 4,NO
ANGEL FIORE MIGUEL,"FIORE, MIGUEL ANGEL",1998,San Lorenzo para Todos,Comisión Directiva,Vocal 4,NO
LILIANA TAGLIANI,"TAGLIANI, LILIANA",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 5,NO
ANIBAL GONZALEZ HECTOR,"GONZALEZ, ANIBAL HECTOR",1998,San Lorenzo para Todos,Comisión Directiva,Vocal 5,NO
SAAVEDRA TOMAS,"SAAVEDRA, TOMAS",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 6,NO
JORGE SABATER,"SABATER, JORGE",1998,Nuevo Rumbo San Lorencista,Comisión Directiva,Vocal 7,NO
